Late_delivery_risk,Sales,Order Item Quantity,Benefit per order,n_line_items,n_distinct_categories,Benefit_per_order_capped,priority_value_component,order_hour,order_dayofweek,order_month,order_is_weekend,order_is_holiday_season,sales_per_scheduled_day,is_express_shipping,country_delay_rate,region_delay_rate,Shipping Mode_First Class,Shipping Mode_Same Day,Shipping Mode_Second Class,Shipping Mode_Standard Class,Customer Segment_Consumer,Customer Segment_Corporate,Customer Segment_Home Office,Type_CASH,Type_DEBIT,Type_PAYMENT,Type_TRANSFER,category_frequency
1,-1.461803870862901,-1.146174597792088,-13.46000004,-1.417761700277444,-1.3527071008040434,-0.44860028721344214,-1.461803870862901,22,1,8,0,0,-0.6806759893102902,1,0.4511589978390575,-1.5971778989387757,True,False,False,False,False,False,True,True,False,False,False,-1.6380823591801559
1,-0.6588117787608786,0.3435907387474448,37.320000175,1.4182546418916917,1.13294147677232,-0.15867570170072545,-0.6588117787608786,23,1,8,0,0,0.3918989274021152,1,-1.2795655463202609,-1.5971778989387757,True,False,False,False,True,False,False,False,True,False,False,-0.8389855889363376
1,1.0889515832384313,-0.4012919295223217,274.89000513,0.7092505563494077,0.30439195091353227,1.1977123433014212,1.0889515832384313,23,1,8,0,0,2.7264264537220493,1,-1.2795655463202609,-1.5971778989387757,True,False,False,False,False,False,True,False,False,True,False,-0.24930986630915827
0,-0.21006091180971306,0.3435907387474448,144.42000007,0.7092505563494077,0.30439195091353227,0.45280367889206324,-0.21006091180971306,0,2,8,0,0,-0.5465696154116929,0,-1.2795655463202609,-1.5971778989387757,False,False,False,True,False,True,False,False,False,False,True,-0.39916392542661133
1,-0.9244484400411861,-0.15299770676573285,88.07000208,0.0002464708071237929,0.30439195091353227,0.13107761072108917,-0.9244484400411861,0,2,8,0,0,-0.7851255585927315,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,True,False,False,False,False,True,1.4567785967430438
1,0.6757488590966508,0.3435907387474448,149.95999909,0.7092505563494077,1.13294147677232,0.4844338859187246,0.6757488590966508,0,2,8,0,0,-0.2507705189455551,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,False,True,False,False,True,False,-0.24930986630915827
0,0.46880795437834577,0.09529651599085597,91.580003265,0.7092505563494077,0.30439195091353227,0.1511176980468405,0.46880795437834577,1,2,8,0,0,-0.31987444469580556,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,False,False,True,False,True,False,False,-0.4163971422251196
0,-0.47569760128641847,0.3435907387474448,150.44999695,-0.7087576147351601,-0.5241575749452556,0.4872314917844422,-0.47569760128641847,1,2,8,0,0,-0.6352738669521417,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,True,False,False,False,False,True,False,1.4567785967430438
0,-1.125336700346523,-0.4012919295223217,78.810001378,0.0002464708071237929,-0.5241575749452556,0.07820833435228411,-1.125336700346523,1,2,8,0,0,-0.8522083204233799,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,False,False,True,False,False,True,False,-1.4642516506039103
0,-1.154714090114282,-1.3944688205486768,-24.5,-1.417761700277444,-1.3527071008040434,-0.5116323352424205,-1.154714090114282,2,2,8,0,0,-0.8620183334027415,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,False,True,False,False,False,False,True,-1.1926411684535252
1,1.543607376213108,1.3367676297738,-325.65000915,1.4182546418916917,1.13294147677232,-2.2310256241414956,1.543607376213108,2,2,8,0,0,0.03903410237942964,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,True,False,False,False,False,True,False,0.06388511724631801
0,-1.0070594614221973,-0.4012919295223217,38.25999928,0.0002464708071237929,-1.3527071008040434,-0.1533088476293277,-1.0070594614221973,2,2,8,0,0,-0.8127119166181623,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,True,False,False,False,True,False,False,-0.8389855889363376
0,0.9706447679165825,2.081650298043566,-260.78998190000004,1.4182546418916917,1.9614910026311079,-1.8607121850477115,0.9706447679165825,3,2,8,0,0,-0.15229571516094298,0,0.30804932934395646,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,0.7247415179542858
1,-0.771036412629093,-0.15299770676573285,-14.300000188000002,-0.7087576147351601,-0.5241575749452556,-0.45339620477367054,-0.771036412629093,3,2,8,0,0,-0.4085984079007376,0,0.30804932934395646,1.09988636135122,False,False,True,False,False,False,True,False,True,False,False,-0.39916392542661133
1,-0.039022492173153366,0.8401791842606224,172.92999839,0.0002464708071237929,0.30439195091353227,0.6155793663851212,-0.039022492173153366,3,2,8,0,0,-0.4894546324309526,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,True,False,False,False,True,False,False,0.06388511724631801
1,-1.3909733447089918,-0.8978803750354993,37.04000092,-1.417761700277444,-1.3527071008040434,-0.16027433635228192,-1.3909733447089918,4,2,8,0,0,-0.5860660343213774,1,0.6070892083034097,1.09988636135122,True,False,False,False,False,False,True,False,True,False,False,-1.4642516506039103
1,0.40999410058434493,0.09529651599085597,82.95999431000001,0.7092505563494077,1.13294147677232,0.10190240634118887,0.40999410058434493,4,2,8,0,0,1.819527403816528,1,0.4511589978390575,-1.5971778989387757,True,False,False,False,False,True,False,False,False,True,False,0.06388511724631801
1,2.623957618176362,2.3299445208001552,231.120007571,1.4182546418916917,1.13294147677232,0.9478108398264926,2.623957618176362,5,2,8,0,0,4.776769148588102,1,0.4511589978390575,-1.5971778989387757,True,False,False,False,False,False,True,True,False,False,False,1.4567785967430438
1,-0.1804473162993987,-0.6495861522789105,-190.21000669,0.0002464708071237929,0.30439195091353227,-1.4577411340115103,-0.1804473162993987,6,2,8,0,0,-0.5366807260781493,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,False,True,0.7247415179542858
0,0.7051558140424238,0.09529651599085597,-108.740002115,0.0002464708071237929,0.30439195091353227,-0.9925942807598472,0.7051558140424238,6,2,8,0,0,-0.24095063324494953,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,False,True,False,False,False,True,1.4567785967430438
0,0.49859871520841054,-0.4012919295223217,-146.099999423,1.4182546418916917,1.13294147677232,-1.2058983707247495,0.49859871520841054,6,2,8,0,0,-0.3099263944191017,0,0.4511589978390575,-1.5971778989387757,False,False,False,True,False,True,False,False,True,False,False,-0.8389855889363376
1,1.5318564855208774,0.8401791842606224,156.029995911,1.4182546418916917,1.9614910026311079,0.519090075460687,1.5318564855208774,7,2,8,0,0,0.03511011896493471,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,True,False,False,0.7247415179542858
0,-1.0661980695762758,-0.8978803750354993,2.77999973,0.0002464708071237929,0.30439195091353227,-0.35587923203209443,-1.0661980695762758,8,2,8,0,0,-0.8324601147446545,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,False,True,False,False,-0.4163971422251196
0,1.0298129071767979,3.32312141182651,103.809999469,1.4182546418916917,1.13294147677232,0.22094393997780068,1.0298129071767979,8,2,8,0,0,-0.13253765569085346,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,1.4567785967430438
1,1.4727768387215894,1.8333560752869777,274.34999847,1.4182546418916917,1.13294147677232,1.194629215959717,1.4727768387215894,9,2,8,0,0,0.015381609846225434,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,False,True,False,False,-0.8389855889363376
1,1.6498384335199061,2.3299445208001552,191.589997328,1.4182546418916917,1.9614910026311079,0.722117224495829,1.6498384335199061,9,2,8,0,0,0.07450791605823029,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,-1.8587424612306054
0,-0.8595229130442718,-0.8978803750354993,33.29999924,-1.417761700277444,-1.3527071008040434,-0.18162759417622665,-0.8595229130442718,9,2,8,0,0,-0.7634449304781594,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,True,False,False,0.06388511724631801
1,-0.977563946226042,-0.8978803750354993,51.739998821,-0.7087576147351601,-0.5241575749452556,-0.07634580581977704,-0.977563946226042,10,2,8,0,0,-0.5465301847671167,0,0.27385639702786746,1.09988636135122,False,False,True,False,True,False,False,False,False,True,False,-1.9827466951502972
1,-1.1400401495934864,-0.6495861522789105,78.55000114,-0.7087576147351601,-0.5241575749452556,0.0767238825815831,-1.1400401495934864,10,2,8,0,0,-0.25088882211890023,1,0.27385639702786746,1.09988636135122,True,False,False,False,False,True,False,False,False,False,True,-1.5376801395714625
1,1.6498089022956697,1.5850618525303888,148.42999841,1.4182546418916917,1.9614910026311079,0.47569846230499757,1.6498089022956697,10,2,8,0,0,0.07449805467519566,0,0.30804932934395646,1.09988636135122,False,False,False,True,True,False,False,False,True,False,False,0.7247415179542858
0,-0.8005318937533706,-0.15299770676573285,119.720000272,0.7092505563494077,1.13294147677232,0.3117808909188566,-0.8005318937533706,11,2,8,0,0,-0.7437460168073262,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,False,True,False,False,True,False,1.4567785967430438
0,0.7640582277325061,0.8401791842606224,277.91999631,1.4182546418916917,1.13294147677232,1.2150118496671023,0.7640582277325061,12,2,8,0,0,-0.2212813077063822,0,0.30804932934395646,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,-0.39916392542661133
1,-1.568064437132068,-1.3944688205486768,12.78999996,-1.417761700277444,-1.3527071008040434,-0.2987278898623935,-1.568064437132068,12,2,8,0,0,-1.000048713273941,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,False,True,False,False,1.4567785967430438
1,1.03881810515477,-0.4012919295223217,-20.950018628999985,1.4182546418916917,1.9614910026311079,-0.4913639840567696,1.03881810515477,13,2,8,0,0,0.8001336442369325,0,0.6070892083034097,1.09988636135122,False,False,True,False,False,False,True,False,False,False,True,-1.5376801395714625
0,0.7642058168318838,0.09529651599085597,328.02000428,0.7092505563494077,1.13294147677232,1.5010540706869326,0.7642058168318838,13,2,8,0,0,-0.2212320231718489,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,False,True,0.06388511724631801
1,-0.4461430233465403,0.09529651599085597,75.96000099,0.0002464708071237929,0.30439195091353227,0.06193647185319921,-0.4461430233465403,13,2,8,0,0,-0.1916146397057511,0,0.6070892083034097,1.09988636135122,False,False,True,False,True,False,False,False,True,False,False,-1.9501534372922522
1,-1.0661980582977166,-0.8978803750354993,6.409999859999999,0.0002464708071237929,0.30439195091353227,-0.33515401977046705,-1.0661980582977166,14,2,8,0,0,-0.1522562506397686,1,0.6070892083034097,1.09988636135122,True,False,False,False,False,True,False,False,False,False,True,1.4567785967430438
1,-1.2728732373277893,-0.8978803750354993,65.84000015000001,-0.7087576147351601,-0.5241575749452556,0.004157089488040204,-1.2728732373277893,14,2,8,0,0,-0.4283170177569334,1,0.30804932934395646,1.09988636135122,True,False,False,False,True,False,False,False,True,False,False,1.4567785967430438
1,-1.154714090114282,-1.3944688205486768,61.70999908,-1.417761700277444,-1.3527071008040434,-0.019422840470942532,-1.154714090114282,14,2,8,0,0,-0.8620183334027415,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,True,False,False,True,False,False,-1.1926411684535252
0,0.6461057323030498,-0.15299770676573285,188.5699997,1.4182546418916917,1.9614910026311079,0.7048747755623875,0.6461057323030498,15,2,8,0,0,-0.26066926968185195,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,True,False,False,True,False,False,1.4567785967430438
1,-1.3613892579838953,-1.3944688205486768,31.20000076,-1.417761700277444,-1.3527071008040434,-0.19361737728598502,-1.3613892579838953,15,2,8,0,0,-0.802872311819152,0,0.30804932934395646,1.09988636135122,False,False,True,False,False,True,False,False,True,False,False,-0.39916392542661133
1,-1.125336700346523,-0.4012919295223217,50.800001144,0.0002464708071237929,-0.5241575749452556,-0.08171265173811634,-1.125336700346523,15,2,8,0,0,-0.6452219097554868,0,0.30804932934395646,1.09988636135122,False,False,True,False,True,False,False,False,True,False,False,-1.4642516506039103
1,0.32135998857172055,-0.6495861522789105,245.95000744,0.0002464708071237929,0.30439195091353227,1.0324816068010743,0.32135998857172055,16,2,8,0,0,-0.3691118503938063,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,False,False,True,False,-0.24930986630915827
1,-1.1842686341594326,-1.146174597792088,30.289999964,-0.7087576147351601,-0.5241575749452556,-0.19881295827219006,-1.1842686341594326,16,2,8,0,0,-0.8718875036378804,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,True,False,False,1.4567785967430438
0,0.2622213915781008,0.8401791842606224,167.52000333,0.7092505563494077,0.30439195091353227,0.5846914071737105,0.2622213915781008,16,2,8,0,0,-0.3888600447934783,0,0.30804932934395646,1.09988636135122,False,False,False,True,True,False,False,False,False,False,True,-0.39916392542661133
0,-0.5642431192720336,-1.3944688205486768,125.1900024,-1.417761700277444,-1.3527071008040434,0.3430114559641403,-0.5642431192720336,17,2,8,0,0,-0.6648419357142099,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,False,True,False,False,False,False,True,-0.24930986630915827
0,-0.5940043603335716,0.09529651599085597,81.50000287,0.0002464708071237929,-0.5241575749452556,0.09356669520881511,-0.5940043603335716,17,2,8,0,0,-0.6747801284332925,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,True,False,False,False,False,True,False,1.4567785967430438
1,-1.0070594614221973,-0.4012919295223217,-348.0,-1.417761700277444,-1.3527071008040434,-2.358631213073439,-1.0070594614221973,17,2,8,0,0,-0.8127119166181623,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,False,True,-0.8389855889363376
0,-1.0957821563013723,-0.4012919295223217,25.77000046,-0.7087576147351601,-0.5241575749452556,-0.22461955490800078,-1.0957821563013723,18,2,8,0,0,-0.8423391501882412,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,False,True,False,False,1.4567785967430438
0,-1.1549207868354192,-0.6495861522789105,-18.52000046,-1.417761700277444,-1.3527071008040434,-0.47748997839602164,-1.1549207868354192,18,2,8,0,0,-0.8620873557880921,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,True,False,False,-0.4163971422251196
0,-1.284712778380775,-0.6495861522789105,-21.260000228000003,-0.7087576147351601,-0.5241575749452556,-0.4931338006425542,-1.284712778380775,19,2,8,0,0,-0.905428889251167,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,False,False,False,True,1.4567785967430438
1,-0.4050146640547365,-0.15299770676573285,0.6499996190000026,0.0002464708071237929,0.30439195091353227,-0.3680403071937542,-0.4050146640547365,19,2,8,0,0,-0.611670662680291,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,False,True,False,False,-1.6380823591801559
1,1.738413550666838,0.8401791842606224,-311.08000376,1.4182546418916917,1.13294147677232,-2.147839276057039,1.738413550666838,20,2,8,0,0,3.593927668832264,1,0.6070892083034097,1.09988636135122,True,False,False,False,True,False,False,False,False,False,True,-0.24930986630915827
1,0.2622803530509918,0.09529651599085597,161.2899971,0.7092505563494077,0.30439195091353227,0.5491216559660126,0.2622803530509918,20,2,8,0,0,1.6222227702887873,1,0.6070892083034097,1.09988636135122,True,False,False,False,True,False,False,False,False,True,False,0.06388511724631801
0,-1.1546845813290638,-0.6495861522789105,15.84000015,-1.417761700277444,-1.3527071008040434,-0.28131414356157625,-1.1546845813290638,20,2,8,0,0,-0.8620084795127845,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,-0.8389855889363376
0,-1.0070594614221973,-0.4012919295223217,-35.86000061,-1.417761700277444,-1.3527071008040434,-0.5764914028740423,-1.0070594614221973,21,2,8,0,0,-0.8127119166181623,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,-0.8389855889363376
1,1.1477358602215586,1.5850618525303888,210.399999863,1.4182546418916917,1.13294147677232,0.8295115168424861,1.1477358602215586,21,2,8,0,0,-0.09315955882523842,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,False,True,False,False,True,False,-0.4163971422251196
1,-0.2396155010281504,0.8401791842606224,-627.00999065,0.7092505563494077,0.30439195091353227,-3.951617734353787,-0.2396155010281504,21,2,8,0,0,-0.55643880073158,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,False,False,True,False,True,False,False,-0.8389855889363376
0,1.1477654142981635,1.5850618525303888,-201.73000718000003,1.4182546418916917,1.13294147677232,-1.52351370890376,1.1477654142981635,22,2,8,0,0,-0.09314968981109596,0,-1.2795655463202609,-1.5971778989387757,False,False,False,True,True,False,False,False,False,False,True,-0.4163971422251196
0,-0.7708887783564288,-0.4012919295223217,-10.150001520000004,-0.7087576147351601,-0.5241575749452556,-0.4297021000355061,-0.7708887783564288,22,2,8,0,0,-0.7338472698767239,0,-1.2795655463202609,-1.5971778989387757,False,False,False,True,True,False,False,False,False,False,True,-0.39916392542661133
0,-0.8595819531127765,-0.8978803750354993,88.67000199,-0.7087576147351601,-0.5241575749452556,0.1345032650038364,-0.8595819531127765,22,2,8,0,0,-0.7634646457708696,0,-1.2795655463202609,-1.5971778989387757,False,False,False,True,True,False,False,False,True,False,False,-0.4163971422251196
1,0.17379393146762698,-0.6495861522789105,10.269998549999997,0.0002464708071237929,0.30439195091353227,-0.313115648058383,0.17379393146762698,23,2,8,0,0,-0.4183886904040476,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,False,True,False,False,False,False,True,1.4567785967430438
1,0.20331896660945917,-0.8978803750354993,222.679996443,0.0002464708071237929,-0.5241575749452556,0.8996232321532396,0.20331896660945917,23,2,8,0,0,-0.4085293740983031,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,0.7247415179542858
0,-0.859493359085767,-1.3944688205486768,110.5599976,-1.417761700277444,-1.3527071008040434,0.2594825457685842,-0.859493359085767,23,2,8,0,0,-0.7634350615034542,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,0.7247415179542858
0,1.9450887409459443,-0.15299770676573285,9.210000999999991,0.7092505563494077,0.30439195091353227,-0.31916762421094447,1.9450887409459443,0,3,8,0,0,3.869988450975021,1,1.6817045849231391,-0.7460181784177724,False,True,False,False,True,False,False,False,True,False,False,-0.24930986630915827
1,0.08513026526029724,0.3435907387474448,222.9500046,-0.7087576147351601,-0.5241575749452556,0.9011648233834845,0.08513026526029724,0,3,8,0,0,0.1632023061170515,0,0.30804932934395646,1.09988636135122,False,False,True,False,True,False,False,False,False,False,True,0.06388511724631801
1,1.0595151193893402,1.0884734070172113,-20.78999706,0.7092505563494077,0.30439195091353227,-0.49045035296443046,1.0595151193893402,1,3,8,0,0,0.8139563820553886,0,0.6070892083034097,1.09988636135122,False,False,True,False,True,False,False,False,True,False,False,-0.8389855889363376
0,1.827047707764174,0.09529651599085597,165.489995964,1.4182546418916917,0.30439195091353227,0.573101233056274,1.827047707764174,1,3,8,0,0,1.326561805039803,0,0.6070892083034097,1.09988636135122,False,False,True,False,False,False,True,False,False,True,False,0.7247415179542858
1,-0.5940338913806579,0.09529651599085597,-16.230002403999997,0.0002464708071237929,0.30439195091353227,-0.4644154070214707,-0.5940338913806579,2,3,8,0,0,-0.2903852484230692,0,-1.2795655463202609,-1.5971778989387757,False,False,True,False,False,True,False,False,False,True,False,-1.9782510733767733
1,-0.1804473162993987,-0.8978803750354993,-91.16999432,0.0002464708071237929,-0.5241575749452556,-0.892279644961247,-0.1804473162993987,2,3,8,0,0,-0.014166721065025213,0,0.6070892083034097,1.09988636135122,False,False,True,False,False,True,False,False,False,True,False,-1.1926411684535252
1,0.20320086373818133,1.3367676297738,139.189998628,1.4182546418916917,0.30439195091353227,0.4229433796820831,0.20320086373818133,3,3,8,0,0,-0.40856881227539416,0,0.6070892083034097,1.09988636135122,False,False,False,True,True,False,False,False,False,True,False,1.4567785967430438
1,1.50212471964508,2.578238743556744,-436.189988128,0.7092505563494077,0.30439195091353227,-2.8621453061440625,1.50212471964508,3,3,8,0,0,1.1095582689230956,0,0.6070892083034097,1.09988636135122,False,False,True,False,True,False,False,False,True,False,False,-0.8389855889363376
1,-1.154714090114282,-1.3944688205486768,50.43999863,-1.417761700277444,-1.3527071008040434,-0.0837680589695672,-1.154714090114282,4,3,8,0,0,-0.6648419357142099,0,0.6070892083034097,1.09988636135122,False,False,True,False,False,True,False,False,False,True,False,-1.1926411684535252
1,-1.036614005467348,-0.4012919295223217,95.329998013,-0.7087576147351601,-0.5241575749452556,0.17252801053966338,-1.036614005467348,4,3,8,0,0,-0.5859674426153293,0,0.4511589978390575,-1.5971778989387757,False,False,True,False,False,True,False,False,True,False,False,-1.4642516506039103
1,1.1774971577349425,0.5918849615040336,361.57000355,1.4182546418916917,1.13294147677232,1.6926052638953453,1.1774971577349425,4,3,8,0,0,-0.08322134725515018,0,0.4511589978390575,-1.5971778989387757,False,False,False,True,False,True,False,False,False,True,False,1.4567785967430438
0,-0.9335716784450104,0.09529651599085597,19.50999975,-0.7087576147351601,-0.5241575749452556,-0.26036055733950425,-0.9335716784450104,5,3,8,0,0,-0.7881720881810595,0,0.27385639702786746,1.09988636135122,False,False,False,True,False,False,True,False,True,False,False,-0.4163971422251196
0,-0.5642431192720336,-1.3944688205486768,126.3199997,-1.417761700277444,-1.3527071008040434,0.349463090415615,-0.5642431192720336,5,3,8,0,0,-0.6648419357142099,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,True,False,True,False,False,False,-0.24930986630915827
1,0.5575897230436027,-0.6495861522789105,-127.81999588,0.7092505563494077,1.13294147677232,-1.101530067693318,0.5575897230436027,5,3,8,0,0,2.016674254979093,1,-0.10982994802051661,1.09988636135122,True,False,False,False,True,False,False,False,False,False,True,-0.24930986630915827
1,-1.0368501999313442,-0.15299770676573285,16.650000572,-0.7087576147351601,-0.5241575749452556,-0.27668950717679525,-1.0368501999313442,6,3,8,0,0,-0.8226599594412259,0,-1.2795655463202609,-1.5971778989387757,False,False,False,True,True,False,False,False,False,True,False,-1.9782510733767733
1,-1.154714090114282,-1.3944688205486768,92.0,-1.417761700277444,-1.3527071008040434,0.15351563776318575,-1.154714090114282,6,3,8,0,0,-0.8620183334027415,0,-1.2795655463202609,-1.5971778989387757,False,False,False,True,True,False,False,False,False,True,False,-1.1926411684535252
0,-1.0073547296722756,-0.4012919295223217,-145.1900024,-1.417761700277444,-1.3527071008040434,-1.2007028112802036,-1.0073547296722756,6,3,8,0,0,-0.8128105157581322,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,True,False,False,False,True,False,False,-0.4163971422251196
0,0.4100236545428499,-0.8978803750354993,-422.169983,0.0002464708071237929,0.30439195091353227,-2.7820991431190203,0.4100236545428499,7,3,8,0,0,-0.3395043283896176,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,True,False,False,True,False,False,False,-0.24930986630915827
0,0.02625736035543299,-0.4012919295223217,65.61000062,-0.7087576147351601,-0.5241575749452556,0.0028439244994414746,0.02625736035543299,7,3,8,0,0,-0.46765568413572123,0,0.30804932934395646,1.09988636135122,False,False,False,True,True,False,False,False,True,False,False,-0.24930986630915827
1,-0.5643612220842614,-0.8978803750354993,84.24000168,-0.7087576147351601,-0.5241575749452556,0.10921051198571875,-0.5643612220842614,7,3,8,0,0,-0.6648813738715823,0,0.30804932934395646,1.09988636135122,False,False,False,True,True,False,False,False,False,False,True,0.7247415179542858
1,-0.12145631974276556,-0.8978803750354993,132.35000038,0.0002464708071237929,0.30439195091353227,0.3838909250038076,-0.12145631974276556,8,3,8,0,0,-0.5169818199989866,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,False,True,True,False,False,False,0.7247415179542858
0,-0.9775934550112603,-1.146174597792088,-358.77000423000004,-0.7087576147351601,-1.3527071008040434,-2.4201217408231925,-0.9775934550112603,8,3,8,0,0,-0.802872311819152,0,0.30804932934395646,1.09988636135122,False,False,False,True,False,True,False,False,False,True,False,-0.39916392542661133
1,2.092802432381752,1.0884734070172113,-44.40999603,0.7092505563494077,0.30439195091353227,-0.6253069575763618,2.092802432381752,8,3,8,0,0,1.5040491392403568,0,0.30804932934395646,1.09988636135122,False,False,True,False,False,False,True,False,True,False,False,-0.24930986630915827
1,0.026227851570214625,-0.8978803750354993,55.12999725,0.0002464708071237929,-1.3527071008040434,-0.05699086518851918,0.026227851570214625,9,3,8,0,0,1.3069220411711064,1,-1.2795655463202609,-1.5971778989387757,True,False,False,False,True,False,False,False,False,False,True,-1.1926411684535252
1,-0.5938862515868142,-0.4012919295223217,126.579999921,0.7092505563494077,1.13294147677232,0.3509475420892559,-0.5938862515868142,9,3,8,0,0,0.4786214400970266,1,-1.2795655463202609,-1.5971778989387757,True,False,False,False,True,False,False,False,False,True,False,1.4567785967430438
1,0.5576782832349346,0.09529651599085597,180.469994079,0.0002464708071237929,0.30439195091353227,0.6586284037156735,0.5576782832349346,10,3,8,0,0,0.47879890788119644,0,-1.2795655463202609,-1.5971778989387757,False,False,True,False,True,False,False,False,False,True,False,-0.24930986630915827
1,0.32124188587759267,-0.15299770676573285,229.41000367,0.0002464708071237929,0.30439195091353227,0.9380477013837302,0.32124188587759267,10,3,8,0,0,1.7009790392268531,1,0.30804932934395646,1.09988636135122,True,False,False,False,True,False,False,False,True,False,False,0.7247415179542858
1,-0.15098136634030743,0.09529651599085597,83.0000019,0.7092505563494077,0.30439195091353227,0.10213082666216167,-0.15098136634030743,11,3,8,0,0,1.0702196327532416,1,0.30804932934395646,1.09988636135122,True,False,False,False,True,False,False,False,False,True,False,1.4567785967430438
1,0.8376050172377703,1.0884734070172113,230.119997026,1.4182546418916917,1.13294147677232,0.9421013549596172,0.8376050172377703,11,3,8,0,0,2.390697092566826,1,0.30804932934395646,1.09988636135122,True,False,False,False,False,True,False,False,False,False,True,-1.1926411684535252
1,0.23263723753594978,0.5918849615040336,60.95000148,0.0002464708071237929,0.30439195091353227,-0.023761989510677546,0.23263723753594978,11,3,8,0,0,1.582627782408629,1,0.30804932934395646,1.09988636135122,True,False,False,False,False,False,True,False,False,True,False,0.06388511724631801
0,-1.154714090114282,-1.3944688205486768,21.02000046,-1.417761700277444,-1.3527071008040434,-0.2517393220477143,-1.154714090114282,12,3,8,0,0,-0.6648419357142099,0,0.30804932934395646,1.09988636135122,False,False,True,False,True,False,False,False,True,False,False,-1.1926411684535252
1,-1.072250719746624,-0.15299770676573285,31.47999954,-0.7087576147351601,-0.5241575749452556,-0.19201874534640526,-1.072250719746624,12,3,8,0,0,-0.6097678300823716,0,0.30804932934395646,1.09988636135122,False,False,True,False,False,True,False,False,True,False,False,-1.6380823591801559
1,-1.148927188130235,-0.4012919295223217,-10.27000046,-0.7087576147351601,-0.5241575749452556,-0.430387224942835,-1.148927188130235,13,3,8,0,0,-0.6609770869973849,0,0.6070892083034097,1.09988636135122,False,False,True,False,True,False,False,False,False,True,False,-1.8808459349504298
1,-0.6234407788912761,0.09529651599085597,47.70999908,-0.7087576147351601,-0.5241575749452556,-0.09935478572483512,-0.6234407788912761,13,3,8,0,0,-0.3100249747869404,0,0.6070892083034097,1.09988636135122,False,False,True,False,True,False,False,False,False,True,False,1.4567785967430438
0,1.1481197452919651,0.09529651599085597,-566.45999148,1.4182546418916917,1.13294147677232,-3.605912075869524,1.1481197452919651,13,3,8,0,0,-0.09303136780646372,0,0.6070892083034097,1.09988636135122,False,False,False,True,False,True,False,True,False,False,False,-1.1926411684535252
1,-1.3613892579838953,-1.3944688205486768,50.70999908,-1.417761700277444,-1.3527071008040434,-0.08222651174185813,-1.3613892579838953,14,3,8,0,0,-0.802872311819152,0,0.6070892083034097,1.09988636135122,False,False,True,False,True,False,False,False,True,False,False,-0.39916392542661133
0,0.08495312249766497,-0.4012919295223217,149.13999368,-0.7087576147351601,-0.5241575749452556,0.47975212680872353,0.08495312249766497,14,3,8,0,0,-0.44805536589775624,0,-0.7172634303940384,-0.7460181784177724,False,False,False,True,False,False,True,False,False,False,True,-1.9258021526856655
