priority_value_component,split
-0.009320280019661106,train
-0.15109943537590745,train
-1.3613892579838953,train
-0.1804473162993987,train
-0.8596115071303314,train
-0.8302340945102036,train
-1.2139117722315929,train
0.4689260909672009,train
-0.5052226026516234,train
-0.8594343415153306,train
-1.1546845813290638,train
0.9119195534409785,train
2.0925366955330604,train
-0.2542894188737275,train
-1.154714090114282,train
0.5575602029207756,train
-0.9186910413211778,train
0.8527218712055674,train
1.2956562936698908,train
-1.4500529239550248,train
1.2067563656815097,train
1.3837293554695083,train
2.3880526721954856,train
0.5280646877246202,train
-1.568064437132068,train
-0.9185138982632954,train
0.40999410058434493,train
-0.9775934550112603,train
0.026198342784996595,train
-1.3023097012359306,train
1.6202543695290783,train
-1.69797454828939,train
1.7973749597540636,train
-0.8595819306147081,train
-0.9775934550112603,train
0.05545758474439158,train
1.1772903821229412,train
-0.9775934550112603,train
-1.5976189924557778,train
-1.1842686341594326,train
2.6833028671311823,train
-0.8595819306147081,train
-0.062494910626014984,train
0.6166987772391767,train
1.4430451628971153,train
0.4394600732186545,train
1.768056677371864,train
1.5909360874421283,train
0.7788502711836294,train
0.026227851570214625,train
1.4136973495859295,train
-0.771124983980884,train
-0.7710068811686565,train
-0.5642431192720336,train
1.8859205674957518,train
-0.12136775955143367,train
-0.8890774458108633,train
0.49836247551207785,train
2.3881117349392085,train
-1.0070594614221973,train
0.43957816487042334,train
-0.2692290849646556,train
-0.1512766234889766,train
1.354647188837591,train
-1.0071775303987476,train
-0.8299683351043936,train
-1.154714090114282,train
-0.8300273978481166,train
-0.47569755611313186,train
0.3509440865163258,train
-0.859493359085767,train
0.8527218712055674,train
-0.5643907987179846,train
0.6166988224124632,train
0.32121235453525654,train
1.5316497887997402,train
-0.4165884905799488,train
0.3214485825987299,train
0.34486190476744116,train
0.29171683910290086,train
-0.47575662443708444,train
-0.032881259136255045,train
-0.16574387827194398,train
-1.3613892579838953,train
-0.918631989856014,train
-0.5644498159931707,train
0.6166692684539582,train
-0.00347431546904078,train
0.3214190286402249,train
-0.859493359085767,train
-1.3613892579838953,train
-0.8595819306147081,train
-0.12133825076621531,train
-0.26902241068253674,train
1.2070221589820473,train
-0.03308792225791453,train
0.9266525114731602,train
2.5357663636312937,train
0.7643534511045479,train
-1.3613892579838953,train
1.3842903831844469,train
1.6499565814463708,train
-0.39332277413320355,train
-0.9775934662898195,train
-1.4204097971614238,train
0.5574716313918342,train
-1.3201132871536958,train
2.3286778020241554,train
-1.154743644072787,train
-0.15130616587367207,train
-1.3023097012359306,train
0.026227851570214625,train
-0.8006204880165801,train
0.1738529714770813,train
-0.06231773402770524,train
1.5020656569013568,train
1.3545291311986503,train
-1.461803870862901,train
0.14418026834500744,train
1.1184471097721957,train
-0.41661799936516697,train
-0.03279268760731367,train
-0.5937976520386252,train
-0.9185729383908501,train
-1.3319233023264747,train
-0.21003140302449502,train
1.0299901293026945,train
0.7640581828544696,train
-1.0073547296722756,train
0.852721893821736,train
-0.06270155119055637,train
1.2955972309261672,train
1.384113206586137,train
0.9413559834543922,train
-1.0070594614221973,train
-1.3023097012359306,train
-0.23967452981809592,train
1.1183585155089861,train
-1.0662571209823897,train
-0.5643022268937932,train
0.6165216568565125,train
0.8527513351127494,train
2.3881117349392085,train
0.11477341472911659,train
-0.32810196754860166,train
-0.9186910524816368,train
-0.8595819306147081,train
-0.032999339450414444,train
0.9409130581973812,train
1.295626784884672,train
-0.5642431192720336,train
-1.4499348211427971,train
0.3509145438363802,train
-0.416736124852613,train
-0.5642431192720336,train
-1.1548322156017283,train
-1.5976189924557778,train
0.1438850339896567,train
0.25634585045280767,train
-0.6765268043692118,train
1.236547115646366,train
0.4098760202701859,train
-1.0073547296722756,train
-0.6232636584495621,train
-0.9040171120789416,train
0.6607796615157611,train
0.4097874487412445,train
-1.0956935678545923,train
-0.8595819306147081,train
0.35070783583668397,train
1.1478244994809048,train
1.2067268458539326,train
0.20314178983399947,train
-1.0070594614221973,train
1.1478244770418866,train
0.14412126187598012,train
-1.5503199026794665,train
-0.2100018715050083,train
-1.095782133744254,train
-1.2138232008207517,train
-1.013082546473581,train
-1.6418769970855012,train
0.10006992030886631,train
-1.154714090114282,train
-0.8595819418932674,train
-0.12136775955143367,train
0.7048309806733813,train
-0.8123419034640199,train
0.4099940780272268,train
1.5906998817881481,train
-0.770918287141647,train
0.02625736035543299,train
0.1737939087333583,train
-0.12154490260931608,train
0.4984806009995239,train
1.3842608743992288,train
-1.3023097012359306,train
1.3250632148390364,train
-1.6271144850948145,train
0.6166693136272452,train
1.502065724749862,train
1.0888039489067172,train
-1.1546845813290638,train
0.43946008443816376,train
0.17358721201222135,train
1.0889220745122634,train
1.5318564855208774,train
0.6459285555866399,train
-0.23961548960196613,train
0.7346217414443966,train
1.9747318791362043,train
1.3249450669716218,train
0.2621917815811005,train
-1.0073547296722756,train
2.092772923596534,train
1.295715333856495,train
0.02605070851233255,train
-0.21009048808913608,train
-0.9186910413211778,train
0.6166397147907038,train
0.9709400474452202,train
0.4690441485470916,train
-1.5976189924557778,train
-1.568064437132068,train
0.4395191584604458,train
-1.237472751230087,train
-0.7415704174967153,train
-1.302486844293813,train
-1.3613892579838953,train
-0.23964498719720026,train
2.1663196789118206,train
0.02625736035543299,train
-1.1725472073153336,train
-0.09213801509869766,train
-0.41661799936516697,train
-0.23952691822065,train
0.5100839136347359,train
-1.509132503230583,train
0.9409721322787133,train
-0.2691700563518602,train
1.4432223286892663,train
-0.2689928794583003,train
-1.0367320969419664,train
0.7465203564015649,train
-0.5053407055819512,train
-0.12166302780151195,train
-0.2395859357910864,train
-1.154714090114282,train
0.7051853002705237,train
-0.4167951424230494,train
-1.4500529239550248,train
-0.09190175314049673,train
-0.8595819531127765,train
-1.627203067843265,train
2.358439076685171,train
-0.41682469608630407,train
1.6793930790720892,train
-1.2138232008207517,train
-0.4464382805542596,train
-0.47569755611313186,train
0.4690146285423646,train
-0.6824317867264682,train
-0.8595229356013901,train
-1.568064437132068,train
0.5277693969174235,train
-1.1252481062604633,train
-1.154714090114282,train
0.17388248026229966,train
0.6904818284664417,train
-0.8153534573273212,train
-1.2138232008207517,train
0.7938194462369258,train
0.6166102508835222,train
0.6753354541396173,train
1.0004946253850986,train
0.6163444914186619,train
0.1264062249890878,train
0.8528990142634498,train
-0.4993766323436239,train
-0.29869504643850614,train
-0.9775934550112603,train
-0.09196081588421974,train
-0.5496577503392294,train
0.2621917927415594,train
0.11465532313639815,train
-0.9480684534689052,train
-0.9185729383908501,train
-1.1548322156017283,train
0.5575602029207752,train
-0.6232636584495621,train
0.6753945393814086,train
1.5613815095022507,train
-1.154743644072787,train
0.7935832404353204,train
-1.3613892579838953,train
-0.770918287141647,train
-0.7120158734515645,train
-0.04469130256448185,train
-0.8241223873535124,train
1.4428975737977374,train
-1.2433186821221793,train
0.5869671014737526,train
0.35058972162779695,train
1.25148683801199,train
-0.47578612764207306,train
-1.390943813189505,train
-0.32822007047892937,train
-1.154714090114282,train
0.08521884812684775,train
-1.3613892579838953,train
-0.6824613180097547,train
-0.12145635357844303,train
1.9452362851672855,train
-0.032881259136255045,train
-0.3428645077356863,train
1.3548244219467964,train
-1.2138232008207517,train
0.7642648346975704,train
0.3950248915772712,train
-0.8006795390683938,train
-0.2336809648304892,train
0.1147438607706116,train
0.32130094832606587,train
-1.0661685495124986,train
0.17376439994814025,train
-1.3613892579838953,train
-1.5090439092330985,train
-1.154743644072787,train
2.4470732341072825,train
0.6166988224124632,train
0.5870852269611986,train
1.8564249848644419,train
0.0851597966616838,train
1.3250336833785994,train
0.4984806461728105,train
0.7050376660569094,train
-0.06243580312235536,train
-0.2988722344334751,train
1.4315009128284761,train
-0.8595228903100034,train
-1.0070594614221973,train
0.5751571031597623,train
-0.38715203812751664,train
0.17388248026229966,train
0.32124189715615203,train
-1.4499643524851336,train
0.09103522523758553,train
-1.3613892579838953,train
0.5576487744497166,train
-0.47572711007163665,train
-1.597559941049664,train
-1.154714090114282,train
0.1973548879090023,train
-0.8595819306147081,train
-0.5051930937483052,train
1.502331461539504,train
1.2656292371049966,train
-1.4499348211427971,train
-1.0071480216135293,train
-0.3283381959663756,train
-0.8300273865105074,train
-0.03329465287377934,train
0.4393420154616135,train
0.8822173526841451,train
-0.4402970643170998,train
0.17367582841919887,train
1.336991293408136,train
-1.2138232008207517,train
1.2362814234985606,train
-0.12154490260931608,train
-1.154714090114282,train
-1.2138231894831426,train
-1.154714090114282,train
0.3213895198550069,train
0.11450762154667905,train
2.0333980085471675,train
-1.4618334022052377,train
-1.390943813189505,train
2.222446778316835,train
0.9118309141816321,train
0.5280941965098382,train
-0.4609350554010042,train
0.6166988224124632,train
-0.18047687025790335,train
-0.9775934550112603,train
1.2660426981595758,train
0.2918054444675197,train
-0.9775639575046013,train
1.4136087553227195,train
0.026021154849077712,train
-1.1252481062604633,train
1.1477358603396588,train
-1.1842686341594326,train
-0.16899163775970075,train
0.9118014279535321,train
-0.12157449040349852,train
-1.0071480216135293,train
0.8824240269662642,train
0.8673367037503031,train
1.7383840194130764,train
0.8645909211028215,train
0.9119195534409785,train
1.23637001740747,train
0.02610972623039385,train
1.5022428675124944,train
-1.3613892579838953,train
0.49842157220957856,train
1.1477949118638726,train
1.7384726133810362,train
-1.302486844293813,train
1.4134906750676104,train
0.4690441485470916,train
-0.8595819306147081,train
3.273626203700767,train
0.35079644102415247,train
-0.5642431192720336,train
0.941385537294797,train
1.1627050691991077,train
1.2071402167981384,train
-0.47569755611313186,train
-0.7651904592389321,train
-0.8006795390683938,train
-0.8005023625291342,train
-0.8890774457518132,train
1.9448820329462484,train
-1.5976189924557778,train
1.08909916094115,train
-0.859493359085767,train
1.2069926163611515,train
1.0003765225728707,train
-1.2433777446887524,train
2.151882011863986,train
0.08498260848956453,train
0.40972838611562135,train
0.250558971143979,train
2.092654843282375,train
-0.12154490260931608,train
-0.35771558567508455,train
-0.4167656561358995,train
1.3839360861444232,train
0.06747429111712792,train
1.7975226837828007,train
-1.3613892579838953,train
-1.1547436327351777,train
0.49845109221430584,train
0.8232854300907446,train
-1.568064437132068,train
-0.9775934662898195,train
-1.1546845813290638,train
-1.4500529239550248,train
1.4727473975486762,train
0.409846466606931,train
0.9118309819120372,train
-0.8004433335620386,train
0.9708515098110064,train
-1.3613892579838953,train
0.1618067448634176,train
0.29192351344406997,train
-1.0811377584605226,train
0.35094399646500274,train
1.0888630229880494,train
-0.7178913694035709,train
0.05557570999563721,train
0.4569388707635141,train
-0.7120454273510194,train
0.2622213691390826,train
0.3213894972978888,train
-0.15118804044527615,train
0.3510031040867622,train
-0.5642431192720336,train
-1.0958116762765746,train
-1.4499643524851336,train
-1.1548026614660731,train
0.46904415988470105,train
-0.8595819306147081,train
-1.4499348211427971,train
1.2071993020399299,train
1.2661312696885172,train
0.6756897851334186,train
-0.09213798144017048,train
0.9116242851909002,train
-0.10672336729081347,train
-0.26893386188786395,train
1.7678795343139813,train
0.1973548879090023,train
-0.8595229130442718,train
-1.0661685495124986,train
-0.032999384446550775,train
-1.036643514252566,train
-1.2138232008207517,train
-0.08611487353641795,train
-0.35777461434693003,train
-0.09193136325559723,train
-1.1549207868354192,train
-0.859493359085767,train
0.4688079430407363,train
-0.13630741454095266,train
-1.00714801021687,train
1.6203429407627694,train
-0.12142681095754754,train
0.3214485600416118,train
-0.14513539027492833,train
0.05572334420925183,train
0.34503908172005116,train
1.67942255408068,train
0.29183498708841554,train
0.20325990392478627,train
-0.5937681545319662,train
-0.6824613405668729,train
0.08513026526029724,train
-1.3023687526420444,train
0.05557571005468731,train
1.162675583030058,train
-0.6235589266996404,train
0.0408427180096782,train
-1.597559941049664,train
-1.4500529239550248,train
0.3212418632318994,train
-0.15109946909348507,train
-0.859493359085767,train
0.29192354733879755,train
1.7972864331031584,train
0.30957951032150766,train
-0.6824613179507046,train
-0.8004728423472567,train
-0.15109943537590745,train
-0.3636206128513275,train
-0.9775934550112603,train
-1.3613892579838953,train
-1.3613892579838953,train
-0.239467855476927,train
-0.39320466562264617,train
-0.48464364605599414,train
0.7643534511045479,train
-0.4165884905799488,train
-1.597559941049664,train
-1.1549207868354192,train
0.6167283311976812,train
0.6166988224124632,train
-0.26902241080063677,train
-1.4499643524851336,train
0.43937153546634083,train
-0.3428940561139616,train
0.0909466760886123,train
-1.6271144850948145,train
-1.1548026614660731,train
-1.3613892579838953,train
0.026021154849077712,train
0.38011475694677943,train
0.7935832461336502,train
1.2071993020399299,train
-1.4499348211427971,train
-1.3613892579838953,train
-0.1276861466295233,train
-0.26902243341680515,train
0.32138948601932943,train
-0.623352207362335,train
0.2623985346359832,train
-0.6824613067902455,train
-0.003444806624772656,train
1.230642206422594,train
-0.3578927511719853,train
0.07016105654847334,train
-0.41670661606739495,train
0.646046703454054,train
-0.3280724812024017,train
1.738383996560708,train
-1.1842096053104372,train
0.6752469051087442,train
-1.03670256571773,train
0.7639991199926465,train
-0.8153534573273212,train
0.4509452605435708,train
0.9856435249476317,train
-0.03311745348215113,train
1.3547063529702463,train
-0.26902238824351854,train
0.9709400701794886,train
1.5023019527542854,train
-1.4499348211427971,train
1.207081199168652,train
0.05572336676636992,train
0.6166988224124632,train
2.0337523618618873,train
0.9117128567198413,train
-1.3613892579838953,train
0.7050081573307412,train
0.026198342784996595,train
1.0120388644113785,train
0.8081980624691476,train
-0.3871224954475709,train
0.8528104427345088,train
-0.5642431192720336,train
1.384113285299851,train
1.7974636210390778,train
0.4099055742286905,train
0.17376436611246276,train
-0.1804473162993987,train
2.2281746179114585,train
-0.09199033588894705,train
0.43641901615036477,train
-1.4500529239550248,train
0.7347103468090155,train
-0.4757861840348688,train
1.0297539178618094,train
0.26230996310704185,train
-0.3281905615460861,train
-0.4610826783951094,train
0.9119194633896551,train
2.2401322615995225,train
-0.8004728423472567,train
2.092536672916892,train
-0.8595819306147081,train
-0.2395564269468181,train
-1.2433777446887524,train
-0.9185434296056318,train
0.3214190286402249,train
-0.623352207362335,train
-0.5644497936132026,train
0.55738296998872,train
-0.5643317359742617,train
-0.54953967002507,train
1.3487422741516892,train
-0.682461340684973,train
0.6161968122679611,train
1.333861659407825,train
-1.3024868554542721,train
-1.154714090114282,train
0.3096090247460054,train
1.2661312696885172,train
-0.44623159487548153,train
2.2108434655635225,train
-0.15104041780547137,train
0.11477336961488008,train
-0.2690814509872415,train
-0.7121339989390106,train
0.26239851207886516,train
-0.5937976520386252,train
0.025903074239667836,train
2.4175186334331356,train
0.35076690979991626,train
0.11480292351433462,train
0.6755717048192591,train
-1.4794598451241705,train
-1.5976189924557778,train
0.17379384129820372,train
-0.7296423049738382,train
1.6203429859360556,train
0.014358801850110806,train
0.321271394662811,train
0.33591578122510146,train
-1.3613892579838953,train
0.3214190286402249,train
-1.302486844293813,train
0.2918940046588516,train
-0.003621994324491493,train
-1.2729027575687166,train
-1.2138232008207517,train
-1.568064437132068,train
0.049759231909317546,train
0.29186449593268365,train
1.5908770021412872,train
-0.12166302780151195,train
1.1185356361278507,train
0.7048900542823134,train
1.2662198299388991,train
1.5909360197707734,train
-0.85955242182949,train
-0.0033562238172722384,train
1.5316498111797079,train
0.46883745182595465,train
-1.4500529239550248,train
0.2915987364087733,train
0.15599033415320238,train
-0.8595819306147081,train
-0.5644498159931707,train
-0.09190177569761482,train
-1.154714090114282,train
-0.18050642392115818,train
0.9059554859600306,train
-1.671402026706154,train
0.9265049223737825,train
-0.6087373521128557,train
-0.26902238824351854,train
1.679481616883453,train
1.2070221365430291,train
-1.2138232008207517,train
-0.7711249841580343,train
-0.859493359085767,train
0.026198342784996595,train
0.8823650093958277,train
-0.8595229130442718,train
-0.859493359085767,train
-1.4087178903811022,train
0.9116242851909002,train
-0.12154490260931608,train
-0.3282496244374344,train
-0.4168837420302885,train
0.7640581828544696,train
0.23275539650477303,train
0.49839202958868273,train
-0.8448489725825263,train
-1.5090439092330985,train
-0.32813148761237904,train
-1.3613892579838953,train
-0.35801085392516296,train
0.04081317532973227,train
-1.5090439092330985,train
-1.3613892579838953,train
-0.6235294180915725,train
-1.3023097012359306,train
1.856188846793241,train
0.409787403863208,train
1.525656190035506,train
-1.6271144850948145,train
-0.9776820265402015,train
-1.671402026706154,train
-0.36964368116202284,train
-1.3613892579838953,train
0.3507078696133113,train
0.5573830149848563,train
-0.19523937655026055,train
1.2068449710461286,train
-0.32822007047892937,train
2.718555735933109,train
0.33012892435529134,train
0.02619825273367351,train
0.9119195534409785,train
-1.0073547296722756,train
-1.2728141973183347,train
-0.2689928794583003,train
0.8527513799907859,train
-1.3613892579838953,train
0.2476655145126762,train
1.8860977557269207,train
-1.3613892579838953,train
-0.6824613293473638,train
-0.09801346605456754,train
-1.3909733447089918,train
1.9449115360921867,train
1.384083708843278,train
0.26236900329364676,train
-0.2100905106462545,train
1.2658950526083523,train
1.8563365034458736,train
-0.8004728423472567,train
-0.1804473162993987,train
-0.26931767893261505,train
0.026021154849077712,train
1.3545291536967181,train
-0.5053406828476829,train
-0.8595819306147081,train
0.38043956781775357,train
-1.154714090114282,train
0.11453716375422457,train
0.4100236545428499,train
0.9119195534409785,train
0.7197115841386866,train
-1.6035535173158297,train
-0.9718656157709363,train
1.5318564629637588,train
-1.213852720825479,train
-1.5090439092330985,train
-0.5939452975898486,train
-0.2100905106462545,train
-0.04776186835893985,train
-0.15106990379737092,train
-1.1548322156017283,train
-1.597559941049664,train
0.32144853742544327,train
1.0001698259107836,train
-1.1546845813290638,train
0.6165807420983038,train
-1.4500529239550248,train
1.1481492315200648,train
1.5907884306713964,train
0.3214190286402249,train
-0.23967452975904582,train
0.2918940046588516,train
0.9116833024660862,train
1.2366357771085303,train
1.1184470870379275,train
0.5220120716261499,train
3.037514606112989,train
-0.8891069545960815,train
1.1480606599911238,train
-1.1549207868354192,train
0.9118899995415236,train
0.4984806349533015,train
-1.0073547296722756,train
-0.5052816428382282,train
-1.2729027575687166,train
0.7050967343808621,train
0.7051558140424238,train
-1.0368206685890078,train
-0.032881259136255045,train
1.6792749087066068,train
-0.7474163934439944,train
-0.29893129717719813,train
-1.154714090114282,train
-0.8595819306147081,train
1.3548244219467964,train
-0.2690814509872415,train
-1.2138232008207517,train
1.7090066069700989,train
1.6496317592377876,train
2.2399550060512983,train
-0.6233522299785033,train
1.1007615480119943,train
-0.06246533452374191,train
-0.3547040543098516,train
-0.2690814509872415,train
0.3213600110697889,train
-1.3613892579838953,train
-0.2689928794583003,train
0.11471435198539358,train
0.39224958874791205,train
-1.597559941049664,train
-0.5644498159931707,train
-1.1253071802827457,train
-0.38750632394803136,train
0.24739979449324773,train
1.0591903197969255,train
-0.12166303913912109,train
-0.08605587288382029,train
0.7049195181894953,train
-0.1804473162993987,train
-0.7564215234553614,train
-1.4499643524851336,train
0.38029193354508917,train
-0.8596115070122312,train
0.25643444465696735,train
-0.3576270479818208,train
-0.18065399064056747,train
1.5908769795251192,train
0.08507120827395379,train
-1.568064437132068,train
0.23284395669610494,train
-0.7118387529508003,train
-0.08009177738362487,train
0.557619231828821,train
-0.26902238824351854,train
1.4134906076915053,train
0.7641172904762291,train
-1.4795484165940618,train
-1.3023097012359306,train
-1.154743644072787,train
-0.5879222012008554,train
0.14429840499291263,train
-1.3613892579838953,train
0.5132431130492606,train
1.0004946253850986,train
-0.5642431192720336,train
-1.6418769970855012,train
0.20334848667323657,train
0.49842156093101914,train
-0.9778887457594069,train
0.7936718120233118,train
0.29773991881025563,train
1.0535215882964608,train
-0.003385755218659125,train
3.2737148652810317,train
0.8229901280640386,train
-0.032999339450414444,train
1.3545291536967181,train
-0.8595819306147081,train
-0.5642431192720336,train
-1.1842391253742146,train
-0.5705024775601779,train
0.7938489550221441,train
-0.8597296097654088,train
0.11474387210822108,train
1.1183880697627413,train
0.4687783890822317,train
0.9120080797966329,train
-0.3576565114756522,train
-0.5052521113187416,train
-1.03670256571773,train
1.6202544144071147,train
-1.2137641380770288,train
-1.4499348211427971,train
1.266072206944794,train
0.08513024270317882,train
-1.2139117722315929,train
0.11462571308034775,train
-0.859493359085767,train
-0.32813152150710645,train
-1.390943813189505,train
1.0004060538561572,train
1.3547062964593506,train
0.3213009034480294,train
-1.036614005467348,train
1.0003174823272158,train
-1.3613892579838953,train
-1.060352104966606,train
1.5022724439690673,train
-0.9775934550112603,train
-0.6824908494701912,train
-0.8595819306147081,train
0.2622509003633192,train
-1.007177564234425,train
1.4727178211511527,train
1.6204020486797788,train
2.1222979475779074,train
-1.081019655648295,train
-0.5347771354182149,train
-1.5090439092330985,train
-0.8891069545370314,train
-1.03670256571773,train
-0.3872996496659125,train
0.38038052774924885,train
-1.0073547296722756,train
-0.6676692915945701,train
2.535559711788193,train
0.2623984894626966,train
1.295272408835684,train
-0.5644498159931707,train
1.4433699851056985,train
-0.5052816428382282,train
-1.154714090114282,train
0.7641762856076473,train
-0.06240630555664628,train
0.852692272369026,train
2.2405456326027786,train
-1.597559941049664,train
0.3213600110697889,train
1.5023019527542854,train
-1.3613892579838953,train
-0.03302891590698742,train
0.26219183761959586,train
2.3582323799640337,train
0.9709400701794886,train
0.6166988224124632,train
0.3332880785374794,train
0.3213009034480294,train
1.2070812217257705,train
-1.1549207868354192,train
0.4570570298504375,train
1.7976997816673965,train
0.7641762854895474,train
-1.272843728660671,train
-0.3280724587633834,train
-0.3282496017622159,train
1.4194546975524214,train
1.4137268808101655,train
-1.2905882743918315,train
-0.6824613180097547,train
-0.859493359085767,train
-0.47581571543625534,train
-1.568064437132068,train
1.2952724426123114,train
0.12058983671789084,train
0.11477336955582998,train
-1.361418789326232,train
-1.3613892579838953,train
-1.5976189924557778,train
-1.03670256571773,train
0.7637629140138911,train
-0.032940366758014525,train
0.3213304571112839,train
-0.38721105569795305,train
0.02610977125605556,train
1.9156227684297347,train
1.0001993119617332,train
0.2918349419151286,train
-1.154714090114282,train
-0.12145630834610632,train
-0.2690814509872415,train
-1.154714090114282,train
-1.154714090114282,train
-1.154714090114282,train
-0.9776820434580402,train
0.3213894749769704,train
-0.5643022268937932,train
0.7640581828544696,train
1.2957153112403268,train
-0.859493359085767,train
0.4394896157805002,train
-0.2690814509872415,train
1.266072206944794,train
0.5575306941355571,train
0.38049860812245834,train
-0.6529067627450948,train
-1.390943813189505,train
-1.390943813189505,train
-0.5172392640872734,train
0.4098169578217127,train
-1.2138232008207517,train
-1.5976189924557778,train
-0.8299683351043936,train
0.6165807196002355,train
0.05557574383131469,train
0.4393714567526269,train
1.1480311851006328,train
1.2659541044868665,train
-1.5238359525661218,train
1.2660426756615077,train
1.2573623171052077,train
-0.5644498159931707,train
-1.0073547296722756,train
-0.4756975786702501,train
0.16180675614197662,train
-0.5053111965605329,train
0.6873521830104219,train
-1.1842686341594326,train
-0.41691331278853205,train
-0.47599282454036024,train
1.9155636945255532,train
0.6751878423650212,train
1.8860386929831976,train
-0.0036219720035731108,train
-0.5642431192720336,train
0.6166988224124632,train
0.7789683570780184,train
-0.859493359085767,train
-0.2100018715050083,train
-0.06258344861452902,train
-0.44623161179332027,train
-0.2693176903292743,train
-1.390943813189505,train
0.262073689929332,train
1.4430747279570293,train
1.709036172089063,train
-0.9363174841810606,train
0.6460762121211722,train
0.6165806969250172,train
-1.4499643524851336,train
-0.09190177569761482,train
0.11471435198539358,train
-0.5642431192720336,train
-0.26914051373096454,train
0.2624280434212013,train
0.23272587638194553,train
0.11468480936449808,train
0.026227851570214625,train
0.16753458433994156,train
0.17388248026229966,train
0.8821583126746905,train
1.649631714359751,train
0.14418027938736644,train
1.2070516677672656,train
-1.3613892579838953,train
-0.8595229130442718,train
0.6163740003810303,train
-0.41661799936516697,train
-1.568064437132068,train
-0.03296984188470503,train
-0.8005023738667433,train
-0.8594343415153306,train
-1.154714090114282,train
1.3546767990117412,train
-0.40495563514669064,train
1.295715311299377,train
1.0001993907344973,train
-1.4499348211427971,train
0.20323038386100886,train
0.14423937626201705,train
0.5103496960700646,train
0.026227851570214625,train
1.8271067140560513,train
-0.15101087512552544,train
0.3213600110697889,train
-1.243348224802125,train
-1.0070889702074155,train
-0.8595819306147081,train
-0.5937976633171842,train
1.7975816788551688,train
0.9118900108200827,train
-1.154714090114282,train
0.17379393146762698,train
-0.15109944653636662,train
-0.1215448798750477,train
-0.5642136104868154,train
-0.977563946226042,train
0.11471432948732525,train
-1.0070594614221973,train
0.5929902316984236,train
0.8527218599270084,train
0.9118900220986417,train
-0.1363959861289441,train
-1.2138231894831426,train
0.1738529714770813,train
0.29458078119160647,train
-1.3909733447089918,train
-1.0073547296722756,train
-1.2138232008207517,train
-0.41700188431747326,train
1.059337976626708,train
-0.8595819306147081,train
-0.26911098227052804,train
-0.0034448066838227505,train
0.5279760716128928,train
0.8527218826022267,train
-0.4166770282141624,train
1.0002288883592565,train
0.4394896157805002,train
-0.5053111516234464,train
-1.5090439092330985,train
0.8527218713827174,train
0.5810621248738761,train
-1.3613892579838953,train
1.0297243811163932,train
-0.9923264582167287,train
-0.29860648624717406,train
0.4983625434196329,train
1.0004946253850986,train
0.32124184070430606,train
-0.21020854608237743,train
0.7051852441139282,train
-0.7119272905850141,train
1.4432814249143662,train
-1.4500529239550248,train
0.616521611978476,train
-0.3871224954475709,train
0.02605061846100913,train
-0.12145630834610632,train
0.05557571005468731,train
0.4690441485470916,train
0.026168788826491617,train
0.3214190286402249,train
0.3509440752377668,train
0.3215076001691663,train
1.5019180678019792,train
0.6756602988462689,train
0.20331895533090014,train
-0.12154489127170694,train
-0.8891364972169772,train
0.7637923785115732,train
0.5868194674372886,train
0.7639401249793285,train
0.14426888475198493,train
2.41745960458414,train
0.3213894749769704,train
-1.4500529239550248,train
1.3547358731521237,train
0.3213600110697889,train
0.06714949128851314,train
-0.9775934550112603,train
0.7049491170260365,train
0.616285440012548,train
1.561263429188091,train
-0.5643022268937932,train
0.4688669606111727,train
-0.2690814509872415,train
1.945059119611335,train
0.32112373783302856,train
-1.5090439092330985,train
-1.390943813189505,train
-1.154714090114282,train
1.1185356361278507,train
-0.859493359085767,train
0.9175293010295336,train
1.4137563334387881,train
-0.26902238824351854,train
-0.41661799936516697,train
-0.18053594422113528,train
-1.4499643524851336,train
0.17379392007096775,train
1.1478244318686,train
0.6166693136272452,train
-1.0073547183346663,train
0.1734100240763025,train
0.469073646112801,train
0.6903637708865507,train
0.02599162332959097,train
-1.6271144850948145,train
1.8271657429050467,train
-0.15104041780547137,train
-1.1549207868354192,train
0.3214485825987299,train
0.262250900422369,train
-1.0073547296722756,train
-1.3613892579838953,train
0.3655884842981255,train
-0.4758157041576963,train
-1.302486844293813,train
-0.5642431192720336,train
0.8612546013646828,train
-1.3909733447089918,train
0.025873509120704342,train
1.7385907161342138,train
0.08501216238901942,train
0.7109426767286638,train
-0.5643022271890434,train
-1.1546845813290638,train
-0.5053406828476829,train
1.4136382416689195,train
0.20320085240057253,train
0.3214485825987299,train
-1.154714090114282,train
-1.3613892579838953,train
-1.597559941049664,train
-1.597559941049664,train
0.9118014618482597,train
-1.0070594614221973,train
-0.3280134186358288,train
1.5020657020746437,train
-1.390943813189505,train
0.7052443855713652,train
1.0592493599244799,train
-1.4500529239550248,train
-0.032763178822095305,train
-1.4500529239550248,train
-0.23961546701532282,train
0.8528990142634498,train
-0.1806540130795857,train
0.4985396637432469,train
-1.3023097012359306,train
1.1774085296360552,train
-0.09199035844606548,train
1.7976997816673965,train
-0.6824317867264682,train
-0.770918287141647,train
0.40996456936010867,train
1.2660131272832325,train
-0.41667705077128087,train
-1.154714090114282,train
-0.38721105569795305,train
-1.4499348211427971,train
1.029842506308589,train
-0.09199032466943777,train
-0.5642431192720336,train
-0.2692290849646556,train
-1.597559941049664,train
-0.2102085682261452,train
0.8528399741358951,train
-1.4559283974089632,train
-0.2689928794583003,train
