Order Id,scheduled_shipping_days,shipping_mode,payment_type,customer_segment,market,order_region,order_country,order_state,total_quantity,gross_sales,total_order_value,total_discount,total_profit,item_rows,unique_products,unique_categories,order_year,order_month,order_day_of_week,order_hour,is_weekend,target
68207,4,Standard Class,PAYMENT,Corporate,Europe,Southern Europe,Italia,Lacio,1,299.980011,269.980011,30.0,132.2899933,1,1,1,2017,9,4,15,0,0
9750,4,Standard Class,TRANSFER,Consumer,LATAM,Central America,Honduras,Cortés,3,229.95000457999998,217.34999848,12.599999905,5.0200004599999986,2,2,2,2015,5,5,7,1,1
36303,2,Second Class,PAYMENT,Consumer,USCA,East of USA,Estados Unidos,Nueva York,9,849.89001468,778.70001222,71.19000053,85.84999849999998,5,5,5,2016,6,0,22,0,1
75027,4,Standard Class,CASH,Corporate,Pacific Asia,Eastern Asia,Japón,Tokio,1,164.3800049,136.4400024,27.94000053,53.20999908,1,1,1,2017,12,6,4,1,0
44863,4,Standard Class,TRANSFER,Consumer,Pacific Asia,Central Asia,Kirguistán,Bishkek,2,259.980011,256.0800018,3.899999857,-52.9300003,2,1,1,2016,10,6,21,1,0
15105,4,Standard Class,DEBIT,Corporate,Europe,Northern Europe,Finlandia,Uusimaa,6,343.97000504,323.80999752,20.160000324,-18.30000115,3,3,3,2015,8,6,11,1,1
43946,1,First Class,TRANSFER,Consumer,Africa,East Africa,Tanzania,Ruvuma,3,759.95002368,729.75002292,30.19999981,-15.579998966000005,3,3,3,2016,10,0,11,0,1
67870,1,First Class,TRANSFER,Consumer,Europe,Western Europe,Francia,Isla de Francia,2,649.9799804,615.9799804,34.0,193.47999577000002,2,2,2,2017,9,6,17,1,1
11888,1,First Class,DEBIT,Home Office,Europe,Western Europe,Alemania,Baja Sajonia,5,899.92002108,811.93002322,87.98999977,157.35999678000002,4,3,3,2015,6,1,12,0,1
61209,4,Standard Class,CASH,Corporate,LATAM,Central America,Guatemala,Guatemala,2,99.95999908,94.95999908,5.0,4.75,1,1,1,2017,6,0,11,0,1
36721,4,Standard Class,PAYMENT,Corporate,USCA,East of USA,Estados Unidos,Connecticut,13,531.8700179800001,461.63999937,70.230001452,183.680003055,3,3,3,2016,6,0,0,0,0
15935,0,Same Day,CASH,Corporate,Europe,Western Europe,Austria,Viena,5,299.9500046,245.36000825999997,54.59000015,72.020001411,2,1,1,2015,8,4,14,0,1
42281,1,First Class,DEBIT,Home Office,Pacific Asia,South Asia,Irán,Qom,3,129.98000336,124.98000336,5.0,-23.689999103,2,2,2,2016,9,4,4,0,1
45447,1,First Class,TRANSFER,Home Office,Africa,West Africa,Nigeria,Enugu,7,559.9200095799999,505.72000882,54.19999981,193.44000054,3,3,3,2016,10,1,9,0,1
27942,4,Standard Class,DEBIT,Consumer,Pacific Asia,South Asia,India,Chhattisgarh,2,429.9700165,356.8699951,73.10000038,132.7100029,2,2,2,2016,2,4,20,0,0
7655,1,First Class,DEBIT,Consumer,LATAM,Central America,México,Distrito Federal,2,259.98000718,236.98000718,23.0,75.47999764,2,2,2,2015,4,2,17,0,1
75076,4,Standard Class,DEBIT,Consumer,Pacific Asia,Southeast Asia,Tailandia,Bangkok,1,164.3800049,162.7400055,1.639999986,24.40999985,1,1,1,2017,12,6,22,1,0
58293,4,Standard Class,TRANSFER,Corporate,LATAM,Central America,México,Sonora,6,539.9700164999999,436.1699981,103.79999924,-146.91000176,4,2,2,2017,4,6,22,1,0
8889,4,Standard Class,DEBIT,Home Office,LATAM,South America,Brasil,Santa Catarina,10,669.8900146999999,595.2900085499999,74.60000038,-51.660002707000004,5,5,5,2015,5,6,17,1,1
59634,0,Same Day,PAYMENT,Consumer,LATAM,Central America,Guatemala,Guatemala,1,59.99000168,57.59000015,2.400000095,27.63999939,1,1,1,2017,5,5,12,1,1
8594,4,Standard Class,TRANSFER,Consumer,LATAM,Central America,Honduras,Francisco Morazán,5,250.0,220.0,30.0,79.86000061,1,1,1,2015,5,2,10,0,1
5066,2,Second Class,PAYMENT,Home Office,LATAM,Central America,Nicaragua,Managua,1,399.980011,339.980011,60.0,-59.5,1,1,1,2015,3,6,22,1,0
30404,4,Standard Class,PAYMENT,Consumer,Pacific Asia,Oceania,Nueva Zelanda,Wellington,4,219.9900055,183.48999787,36.5,36.960000996,2,2,2,2016,3,5,19,1,1
73965,2,Second Class,TRANSFER,Corporate,Pacific Asia,Southeast Asia,Tailandia,Bangkok,1,215.8200073,200.7100067,15.10999966,90.3199997,1,1,1,2017,12,4,16,0,1
9578,2,Second Class,CASH,Consumer,LATAM,Central America,Guatemala,Guatemala,6,239.94001006000002,224.73999786000002,15.200000048,17.880000115999998,2,2,2,2015,5,2,19,0,1
69854,4,Standard Class,CASH,Consumer,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,1,452.0400085,384.230011,67.80999756,33.81000137,1,1,1,2017,10,0,16,0,1
68220,2,Second Class,DEBIT,Consumer,Europe,Northern Europe,Suecia,Estocolmo,11,1429.910019,1343.3100129,86.60000038,311.01999564799996,5,5,5,2017,9,4,20,0,1
46539,4,Standard Class,TRANSFER,Corporate,Africa,Southern Africa,SudAfrica,Gauteng,2,799.960022,699.960022,100.0,35.49000168,2,1,1,2016,11,3,8,0,0
65392,4,Standard Class,PAYMENT,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,5,250.0,236.25,13.75,108.6800003,1,1,1,2017,8,5,13,1,0
41952,4,Standard Class,PAYMENT,Corporate,USCA,Canada,Canada,Ontario,2,429.9700165,379.5700073,50.39999962,-433.05001256,2,2,2,2016,9,6,9,1,0
60851,4,Standard Class,TRANSFER,Home Office,LATAM,South America,Brasil,São Paulo,8,349.9499969,303.4600067,46.48999977,143.28000068,3,2,2,2017,6,2,6,0,0
13302,4,Standard Class,DEBIT,Consumer,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,2,449.980011,435.230011,14.75,120.10999966,2,2,2,2015,7,1,3,0,0
72536,2,Second Class,CASH,Consumer,Pacific Asia,Oceania,Australia,Victoria,1,210.8500061,200.3099976,10.53999996,70.11000061,1,1,1,2017,11,4,20,0,0
2699,2,Second Class,PAYMENT,Consumer,LATAM,Central America,México,Distrito Federal,17,951.8200226,849.7899933,102.030000444,258.42000198,5,5,5,2015,2,0,9,0,1
23289,4,Standard Class,PAYMENT,Consumer,Pacific Asia,South Asia,Pakistán,Sind,4,399.9599915,351.9599915,48.0,110.1600037,1,1,1,2015,12,6,22,1,1
24418,4,Standard Class,TRANSFER,Corporate,Pacific Asia,Oceania,Australia,Territorio de la Capital Australiana,8,439.8800049,392.6999969,47.179999349,-612.3200073,2,2,2,2015,12,2,10,0,0
29793,4,Standard Class,TRANSFER,Consumer,Pacific Asia,Oceania,Australia,Queensland,5,369.9500122,367.5500031,2.400000095,-179.80000301,2,2,2,2016,3,3,21,0,0
22487,4,Standard Class,DEBIT,Consumer,Pacific Asia,Southeast Asia,Indonesia,Sumatra Septentrional,4,159.9600067,127.9700012,31.98999977,43.25,1,1,1,2015,11,2,5,0,0
45179,4,Standard Class,DEBIT,Consumer,Pacific Asia,West Asia,Turquía,Ankara,5,499.9500122,494.9500122,5.0,0.0,1,1,1,2016,10,4,11,0,1
15458,4,Standard Class,CASH,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,11,799.93001174,737.44001388,62.5,290.37000467,3,3,3,2015,8,4,15,0,0
35725,4,Standard Class,DEBIT,Consumer,USCA,US Center ,Estados Unidos,Oklahoma,10,735.9400138999999,692.98001482,42.959999979,206.66000342400002,5,4,4,2016,6,6,11,1,1
5741,4,Standard Class,DEBIT,Corporate,LATAM,South America,Colombia,Bogotá,2,259.980011,253.4799957,6.5,-75.230002878,2,1,1,2015,3,2,18,0,0
16022,2,Second Class,TRANSFER,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,11,1429.880005,1333.9799957999999,95.89999962,420.86000443,5,4,4,2015,8,5,20,1,1
42168,0,Same Day,TRANSFER,Consumer,Africa,Southern Africa,SudAfrica,KwaZulu-Natal,3,649.960022,634.460022,15.5,201.17000107,3,2,2,2016,9,2,12,0,1
35766,4,Standard Class,CASH,Consumer,USCA,East of USA,Estados Unidos,Nueva York,2,149.98999786000002,140.48999786000002,9.5,2.4500007699999955,2,2,2,2016,6,0,2,0,0
15423,4,Standard Class,TRANSFER,Home Office,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,7,819.9300232,792.6300202,27.300000191,-656.3499909,4,4,4,2015,8,4,3,0,0
63836,1,First Class,PAYMENT,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,3,150.0,150.0,0.0,-109.9499969,1,1,1,2017,7,3,20,0,1
75966,4,Standard Class,TRANSFER,Corporate,Pacific Asia,Southeast Asia,Indonesia,Sumatra Septentrional,1,11.53999996,11.18999958,0.349999994,-7.840000153,1,1,1,2018,1,5,21,1,0
72425,1,First Class,DEBIT,Home Office,Pacific Asia,South Asia,Pakistán,Sind,1,210.8500061,191.8699951,18.97999954,67.16000366,1,1,1,2017,11,3,5,0,1
38596,4,Standard Class,TRANSFER,Home Office,USCA,US Center ,Estados Unidos,Illinois,2,100.0,87.0,13.0,6.53000021,1,1,1,2016,7,6,9,1,0
32544,4,Standard Class,DEBIT,Corporate,USCA,West of USA ,Estados Unidos,California,16,944.7600021,883.6200103,61.139999865,248.310000891,5,4,4,2016,4,2,1,0,1
9047,4,Standard Class,TRANSFER,Corporate,LATAM,South America,Brasil,Minas Gerais,12,831.87000467,740.37999917,91.49000168,255.53999901,5,4,4,2015,5,2,1,0,0
63440,4,Standard Class,PAYMENT,Corporate,Europe,Northern Europe,Reino Unido,Inglaterra,15,1299.6500244,1186.1800079,113.47000122,428.31999212000005,3,3,3,2017,7,5,1,1,1
27711,1,First Class,TRANSFER,Corporate,Pacific Asia,Oceania,Australia,Australia Occidental,8,694.88001437,650.64000887,44.23999977,142.05000496899999,4,4,4,2016,2,1,12,0,0
64804,4,Standard Class,DEBIT,Consumer,Europe,Southern Europe,Portugal,Lisboa,8,399.88000102,349.89999766,49.97999954,102.55999851,4,2,2,2017,8,3,23,0,1
38076,4,Standard Class,DEBIT,Consumer,USCA,East of USA,Estados Unidos,Maryland,12,1559.8500214,1370.0700074,189.79000092,442.39000319,5,4,4,2016,7,5,19,1,0
8730,4,Standard Class,DEBIT,Home Office,LATAM,Central America,México,Distrito Federal,12,1219.81001664,1027.93002707,191.87999916,-412.039999483,5,4,4,2015,5,4,10,0,1
13263,4,Standard Class,PAYMENT,Home Office,Europe,Northern Europe,Irlanda,Dublín,4,429.980011,406.7800064,23.199999809,95.93999862000001,3,3,3,2015,7,0,14,0,0
63094,2,Second Class,DEBIT,Consumer,Europe,Western Europe,Alemania,Baja Sajonia,1,129.9900055,107.8899994,22.10000038,37.75999832,1,1,1,2017,7,0,0,0,1
72431,4,Standard Class,PAYMENT,Consumer,Pacific Asia,South Asia,India,Maharashtra,1,210.8500061,206.6300049,4.21999979,18.18000031,1,1,1,2017,11,3,7,0,0
71001,2,Second Class,DEBIT,Consumer,Europe,Western Europe,Austria,Viena,1,252.8800049,242.7599945,10.11999989,78.90000153,1,1,1,2017,11,3,10,0,0
12647,2,Second Class,TRANSFER,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,2,100.0,100.0,0.0,-82.5,1,1,1,2015,7,5,14,1,0
17912,4,Standard Class,DEBIT,Home Office,Europe,Northern Europe,Reino Unido,Inglaterra,12,704.8400116,629.0999985,75.73999977,-456.66999435,4,3,3,2015,9,5,11,1,0
8645,4,Standard Class,DEBIT,Home Office,LATAM,South America,Argentina,Santa Fe,14,859.88002394,716.90001294,142.98000145,32.580000757,5,5,5,2015,5,3,4,0,1
63078,1,First Class,PAYMENT,Consumer,Europe,Western Europe,Francia,Provenza-Alpes-Costa Azul,10,859.88002778,752.59001918,107.290001632,327.33000186,5,4,4,2017,7,6,18,1,1
38969,4,Standard Class,DEBIT,Corporate,USCA,East of USA,Estados Unidos,Massachusetts,14,699.8399962999999,629.3600006,70.47999954,-461.70000071,4,2,2,2016,7,4,20,0,1
40780,4,Standard Class,TRANSFER,Consumer,USCA,West of USA ,Estados Unidos,California,2,499.9700165,437.9700165,62.0,37.199998859999994,2,2,2,2016,8,3,6,0,1
26946,2,Second Class,PAYMENT,Consumer,Pacific Asia,Oceania,Australia,Victoria,10,709.9400177,585.1499939,124.79000092,240.73999781999999,3,3,3,2016,1,4,8,0,0
2200,4,Standard Class,CASH,Corporate,LATAM,Central America,Honduras,Choluteca,7,979.89002228,891.29001618,88.60000038,310.43000404,4,4,4,2015,2,0,2,0,1
8219,4,Standard Class,TRANSFER,Consumer,LATAM,South America,Argentina,Buenos Aires,11,819.9000205799999,792.7100143499999,27.189999818,156.819998747,5,3,3,2015,4,3,23,0,1
18725,1,First Class,PAYMENT,Corporate,Europe,Western Europe,Alemania,Brandenburgo,10,889.9400177,790.3400116,99.600000381,265.7699966,3,3,3,2015,10,3,7,0,1
37236,2,Second Class,TRANSFER,Corporate,USCA,US Center ,Estados Unidos,Texas,8,449.89001078,424.09999079,25.789999603000002,56.18999862,3,2,2,2016,6,0,13,0,0
66432,4,Standard Class,DEBIT,Home Office,Europe,Northern Europe,Reino Unido,Escocia,3,399.97000119999996,363.97000119999996,36.0,102.70000267,2,2,2,2017,8,6,17,1,0
40042,4,Standard Class,DEBIT,Corporate,USCA,East of USA,Estados Unidos,Massachusetts,5,1199.90003208,1139.90003208,60.0,415.070009959,4,3,3,2016,8,6,12,1,0
59089,4,Standard Class,DEBIT,Home Office,LATAM,Central America,México,Michoacán,7,729.9200134,686.5200042,43.39999962,46.829997979999995,3,3,3,2017,5,4,13,0,1
65801,4,Standard Class,PAYMENT,Corporate,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,1,399.980011,359.980011,40.0,125.9899979,1,1,1,2017,8,4,12,0,0
48171,4,Standard Class,DEBIT,Corporate,Pacific Asia,West Asia,Turquía,Diyarbakir,9,917.94001197,836.0600118599999,81.880000114,-25.64999771,5,5,5,2016,12,6,4,1,0
24301,1,First Class,PAYMENT,Corporate,Pacific Asia,Oceania,Australia,Victoria,18,924.77998355,855.53999325,69.24000168,87.96000194999999,4,4,4,2015,12,0,17,0,1
74579,1,First Class,PAYMENT,Consumer,Pacific Asia,South Asia,Pakistán,Sind,1,252.8800049,240.2400055,12.64000034,43.24000168,1,1,1,2017,12,6,15,1,1
60035,4,Standard Class,PAYMENT,Home Office,LATAM,Central America,Nicaragua,Managua,10,639.9000091,586.9999999,52.89999962,91.59000015000001,4,3,3,2017,5,4,8,0,1
40801,4,Standard Class,PAYMENT,Consumer,USCA,East of USA,Estados Unidos,Nueva York,11,1039.9200286999999,978.8200073,61.099999904,-303.15999893599997,5,3,3,2016,8,3,14,0,0
50710,4,Standard Class,PAYMENT,Corporate,Pacific Asia,South Asia,Irán,Hamadán,6,729.9700164999999,667.6700134,62.299999952,85.779999849,4,3,3,2017,1,1,5,0,1
26850,2,Second Class,TRANSFER,Home Office,Pacific Asia,Southeast Asia,Indonesia,Sumatra Septentrional,4,100.0,87.0,13.0,27.22999954,1,1,1,2016,1,2,22,0,1
39954,4,Standard Class,CASH,Home Office,USCA,West of USA ,Estados Unidos,Washington,2,79.98000336,79.98000336,0.0,-43.99000168,1,1,1,2016,8,5,5,1,1
28926,4,Standard Class,DEBIT,Consumer,Pacific Asia,South Asia,India,Delhi,4,280.0,224.0,56.0,50.40000153,1,1,1,2016,2,5,5,1,0
20019,4,Standard Class,DEBIT,Consumer,Europe,Western Europe,Francia,Normandía,6,879.9000244,759.3000182999999,120.600000381,108.6099968,4,4,4,2015,10,1,5,0,1
22296,2,Second Class,DEBIT,Home Office,Pacific Asia,Southeast Asia,Indonesia,Java Oriental,13,534.88000098,509.13000098,25.75,100.100000389,4,4,4,2015,11,6,10,1,0
3909,4,Standard Class,DEBIT,Consumer,LATAM,Central America,El Salvador,San Salvador,9,1079.9000169,929.409996,150.490000968,82.319995917,5,4,4,2015,2,4,1,0,1
75891,4,Standard Class,DEBIT,Corporate,Pacific Asia,Eastern Asia,China,Shandong,1,327.75,245.8099976,81.94000244,103.2399979,1,1,1,2018,1,4,19,0,0
74182,1,First Class,PAYMENT,Home Office,Pacific Asia,Southeast Asia,Indonesia,Java Oriental,1,59.08000183,56.13000107,2.950000048,15.72000027,1,1,1,2017,12,0,20,0,1
15641,2,Second Class,DEBIT,Corporate,Europe,Western Europe,Francia,Auvernia-Ródano-Alpes,7,785.92001726,755.14001462,30.78000021,197.44999790399999,5,5,5,2015,8,0,7,0,0
17915,4,Standard Class,TRANSFER,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,12,749.87001414,677.36999894,72.5,111.810001618,5,5,5,2015,9,5,12,1,1
10485,2,Second Class,PAYMENT,Consumer,Europe,Western Europe,Países Bajos,Holanda Septentrional,4,429.9600067,383.0599975,46.89999962,28.670000079999998,2,2,2,2015,6,2,1,0,1
37945,4,Standard Class,TRANSFER,Consumer,USCA,US Center ,Estados Unidos,Texas,11,1329.8900299,1244.3900299,85.5,510.74000927,5,4,4,2016,7,3,21,0,1
53678,4,Standard Class,DEBIT,Consumer,LATAM,Central America,El Salvador,San Salvador,1,129.9900055,118.2900009,11.69999981,52.04999924,1,1,1,2017,2,2,13,0,0
21092,0,Same Day,PAYMENT,Corporate,Pacific Asia,Oceania,Australia,Victoria,3,399.94001008,348.93999478,51.0,34.579999443999995,2,2,2,2015,11,2,21,0,1
56089,0,Same Day,DEBIT,Consumer,LATAM,Central America,México,Baja California,4,199.95999908,166.97000122,32.98999977,16.44000053,2,2,2,2017,3,2,18,0,1
55187,4,Standard Class,TRANSFER,Consumer,LATAM,Central America,México,Baja California,5,299.9500122,269.9599915,30.0,129.5800018,1,1,1,2017,3,3,14,0,0
40991,4,Standard Class,DEBIT,Consumer,USCA,West of USA ,Estados Unidos,California,2,321.980011,246.11000633999998,75.879999995,16.359999183,2,2,2,2016,8,6,8,1,0
55144,4,Standard Class,DEBIT,Corporate,LATAM,Caribbean,Jamaica,Santa Caterina,11,1269.8300324,1072.7500153,197.08000183000001,127.41999909,5,5,5,2017,3,2,23,0,1
15758,0,Same Day,DEBIT,Consumer,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,9,749.91000553,706.66000553,43.25,-30.879984303000015,5,4,4,2015,8,2,0,0,0
2066,4,Standard Class,PAYMENT,Corporate,LATAM,South America,Argentina,Buenos Aires (provincia),12,840.87001032,761.37001801,79.500000959,174.88000106,4,4,4,2015,1,5,3,1,0
5069,4,Standard Class,DEBIT,Consumer,LATAM,Central America,El Salvador,San Salvador,7,519.8900071,484.290001,35.599999905,188.93000411999998,3,3,3,2015,3,6,23,1,1
28869,4,Standard Class,DEBIT,Consumer,Pacific Asia,Oceania,Australia,Australia Occidental,13,1179.8199921,1130.1699829,49.650000094999996,-250.32999991,5,4,4,2016,2,4,9,0,1
13146,4,Standard Class,TRANSFER,Consumer,Europe,Northern Europe,Reino Unido,Escocia,8,1049.8800202,1005.3800202,44.5,361.06000519,5,4,4,2015,7,5,21,1,0
19166,4,Standard Class,DEBIT,Home Office,Europe,Western Europe,Países Bajos,Holanda Septentrional,12,899.87001035,814.08000944,85.79000091,181.71000099999998,5,5,5,2015,10,2,18,0,0
4588,4,Standard Class,TRANSFER,Corporate,LATAM,Caribbean,Cuba,Santiago de Cuba,8,459.8400116,431.25,28.59000015,122.10000228999999,2,2,2,2015,3,6,23,1,0
72590,4,Standard Class,DEBIT,Home Office,Pacific Asia,Eastern Asia,China,Jilin,1,260.6499939,234.5899963,26.0699997,23.45999908,1,1,1,2017,11,5,15,1,1
8453,4,Standard Class,DEBIT,Corporate,LATAM,Caribbean,República Dominicana,Santo Domingo,2,529.9700164999999,448.6700134,81.299999952,-45.88000490000002,2,2,2,2015,5,0,9,0,0
37325,4,Standard Class,DEBIT,Consumer,USCA,South of  USA ,Estados Unidos,Carolina del Norte,2,169.98000718,153.18000031999998,16.800000428,-22.450000766000002,2,2,2,2016,6,1,20,0,1
23060,4,Standard Class,PAYMENT,Consumer,Pacific Asia,Southeast Asia,Singapur,Singapur,3,179.9700012,152.9700012,27.0,76.48999786,1,1,1,2015,12,3,14,0,1
53950,4,Standard Class,DEBIT,Consumer,LATAM,Central America,Nicaragua,Estelí,8,374.92001342000003,354.30001067,20.619999886,71.9299984,2,2,2,2017,2,6,12,1,1
75365,4,Standard Class,PAYMENT,Home Office,Pacific Asia,Eastern Asia,China,Heilongjiang,1,260.6499939,221.5500031,39.09999847,62.02999878,1,1,1,2018,1,4,3,0,1
52355,4,Standard Class,TRANSFER,Consumer,LATAM,South America,Colombia,Bogotá,7,1139.92002488,975.92002488,164.0,307.989999766,5,4,4,2017,2,4,5,0,1
34242,4,Standard Class,DEBIT,Consumer,USCA,West of USA ,Estados Unidos,California,4,379.9600144,339.70999906,40.250000476,164.79000092,3,2,2,2016,5,5,20,1,0
62529,4,Standard Class,DEBIT,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,5,1039.9400329999999,935.6400146999999,104.300000191,-254.94998361,5,3,3,2017,7,5,18,1,1
59435,1,First Class,TRANSFER,Consumer,LATAM,Caribbean,República Dominicana,La Romana,2,429.9700165,376.9700089,53.0,116.91000366,2,2,2,2017,5,2,14,0,0
62637,2,Second Class,DEBIT,Consumer,Europe,Southern Europe,Italia,Piamonte,6,979.9300309,843.1300125,136.79999924,145.789998538,5,4,4,2017,7,0,8,0,1
66831,4,Standard Class,PAYMENT,Corporate,Europe,Western Europe,Alemania,Bavaria,2,529.9700164999999,450.4700089,79.5,-142.61999508,2,2,2,2017,9,5,13,1,0
3154,4,Standard Class,TRANSFER,Consumer,LATAM,South America,Brasil,Santa Catarina,10,559.86000436,486.38999932,73.48999977,140.45999814,5,4,4,2015,2,0,0,0,1
42608,4,Standard Class,DEBIT,Corporate,Africa,East Africa,Mozambique,Cidade De Maputo,8,549.95000458,465.96000672,83.98999977,39.78000068,4,3,3,2016,9,1,23,0,0
36032,2,Second Class,DEBIT,Corporate,USCA,East of USA,Estados Unidos,Maine,16,1083.86002734,1005.17002488,78.70000004799999,145.78999901,5,4,4,2016,6,3,23,0,1
35303,1,First Class,TRANSFER,Consumer,USCA,South of  USA ,Estados Unidos,Georgia,3,179.9700012,158.3699951,21.60000038,74.44000244,1,1,1,2016,5,0,7,0,1
61410,4,Standard Class,TRANSFER,Consumer,LATAM,South America,Brasil,Río Grande del Norte,9,919.85002514,832.8600196399999,86.98999977,281.04999446,5,3,3,2017,6,3,10,0,1
71127,4,Standard Class,DEBIT,Corporate,Europe,Western Europe,Alemania,Renania del Norte-Westfalia,1,252.8800049,242.7599945,10.11999989,84.97000122,1,1,1,2017,11,5,6,1,0
485,2,Second Class,PAYMENT,Consumer,LATAM,Caribbean,República Dominicana,Santo Domingo,6,1159.9400329999999,1026.3400193,133.60000037999998,26.150003400000003,5,3,3,2015,1,3,1,0,1
4060,1,First Class,PAYMENT,Consumer,LATAM,South America,Perú,Loreto,4,549.9200134,536.4300079,13.48999977,194.72000118,2,2,2,2015,3,6,6,1,1
9563,2,Second Class,DEBIT,Consumer,LATAM,Central America,México,Distrito Federal,14,1293.8100281,1202.36002352,91.45000171800001,257.24998932200003,5,5,5,2015,5,2,13,0,1
59952,2,Second Class,DEBIT,Consumer,LATAM,Caribbean,Barbados,San Miguel,1,399.980011,371.980011,28.0,9.300000191,1,1,1,2017,5,3,3,0,1
40472,4,Standard Class,PAYMENT,Corporate,USCA,West of USA ,Estados Unidos,Washington,5,249.97999954,216.97999954,33.0,21.83999991,2,2,2,2016,8,5,18,1,0
1317,4,Standard Class,TRANSFER,Corporate,LATAM,Central America,Guatemala,Guatemala,4,347.95001221999996,302.71001054,45.239999771,81.42000008,2,2,2,2015,1,1,5,0,0
67453,4,Standard Class,TRANSFER,Consumer,Europe,Northern Europe,Irlanda,Dublín,6,379.9900055,352.88999939999997,27.10000038,58.049997330000004,2,2,2,2017,9,0,15,0,0
76511,4,Standard Class,DEBIT,Corporate,Pacific Asia,South Asia,Afganistán,Nangarhar,1,39.75,29.80999947,9.93999958,9.68999958,1,1,1,2018,1,6,20,1,0
22172,2,Second Class,DEBIT,Home Office,Pacific Asia,Eastern Asia,China,Hubei,2,359.97001267999997,307.16999433,52.799999952,29.32999897,2,2,2,2015,11,4,15,0,1
25263,2,Second Class,CASH,Consumer,Pacific Asia,Eastern Asia,China,Pekín,10,535.90001294,507.58000562,28.32000017,115.82999993,3,2,2,2016,1,0,18,0,1
48866,4,Standard Class,DEBIT,Consumer,Europe,Eastern Europe,Ucrania,Lugansk,9,609.8700103799999,555.29001237,54.579999564000005,-148.560002563,5,4,4,2016,12,2,7,0,0
23659,1,First Class,TRANSFER,Corporate,Pacific Asia,South Asia,India,Andhra Pradesh,12,974.8200226,893.0900116,81.730000015,345.66999914999997,4,4,4,2015,12,5,8,1,1
24132,4,Standard Class,TRANSFER,Corporate,Pacific Asia,Oceania,Australia,Australia Occidental,5,339.95000456,322.95000456,17.0,129.36999896,2,2,2,2015,12,5,6,1,0
43179,4,Standard Class,PAYMENT,Consumer,Africa,Central Africa,República Democrática del Congo,Katanga,3,151.97000317,139.40999984,12.560000180000001,12.34000015,2,2,2,2016,9,3,7,0,1
30870,4,Standard Class,TRANSFER,Corporate,Pacific Asia,Oceania,Nueva Zelanda,Gisborne,7,299.93000408,266.32999803,33.60000038,111.60999965,3,2,2,2016,3,5,14,1,1
58548,2,Second Class,CASH,Consumer,LATAM,Central America,México,Michoacán,7,1199.9100189,1163.9100189,36.0,-82.66000746,4,3,3,2017,5,3,15,0,1
16557,4,Standard Class,TRANSFER,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,9,895.9000168,775.26000978,120.640000343,77.940000536,5,5,5,2015,8,6,16,1,0
67200,2,Second Class,DEBIT,Home Office,Europe,Western Europe,Francia,Languedoc-Rosellón-Mediodía-Pirineos,5,250.0,212.5,37.5,-24.01000023,1,1,1,2017,9,3,22,0,1
45758,4,Standard Class,TRANSFER,Consumer,Africa,North Africa,Egipto,Fayún,4,379.9600067,364.5600128,15.400000095,22.670001980000002,2,2,2,2016,10,5,22,1,0
54193,4,Standard Class,DEBIT,Consumer,LATAM,Central America,Guatemala,Guatemala,4,619.9500199,584.3500137999999,35.599999905,184.19999694,3,3,3,2017,3,3,1,0,0
41861,4,Standard Class,TRANSFER,Corporate,Pacific Asia,Central Asia,Kazajistán,Akmola,15,829.78000638,718.20999908,111.5700016,188.93000031,4,2,2,2016,9,5,1,1,0
36759,4,Standard Class,DEBIT,Consumer,USCA,West of USA ,Estados Unidos,Arizona,5,709.9400177,688.1400146999999,21.799999714000002,263.05999759,3,3,3,2016,6,0,13,0,1
55750,4,Standard Class,DEBIT,Consumer,LATAM,Central America,México,México,4,789.95002368,744.9500160299999,45.0,24.920000553999998,4,4,4,2017,3,4,19,0,1
46871,0,Same Day,DEBIT,Consumer,USCA,Canada,Canada,Nueva Escocia,7,389.92001342,338.18000792000004,51.74000168,101.53000165,3,3,3,2016,11,1,4,0,0
48162,4,Standard Class,TRANSFER,Home Office,Africa,West Africa,Senegal,Dakar,10,1189.91003038,1146.41002273,43.499999762,182.37999341999998,5,5,5,2016,12,6,0,1,0
53846,2,Second Class,DEBIT,Home Office,LATAM,Central America,Nicaragua,Managua,9,977.92002488,871.1300239499999,106.78999948500001,-268.87000272,5,4,4,2017,2,5,0,1,0
62271,2,Second Class,TRANSFER,Consumer,Europe,Northern Europe,Reino Unido,Inglaterra,5,659.9400138799999,562.74001312,97.19999981000001,192.06999493,3,3,3,2017,6,1,23,0,0
